path,size_bytes,lines,extension,language,category,binary,sha256,encoding,tracked,week,day,exercise_root,exercise_kind,tier,is_test,is_readme,todo_count,trailing_whitespace_lines,mixed_line_endings,syntax_ok,syntax_error
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad/index.html,322,16,.html,HTML,source,False,ec8d9ec1aaa2d2421eac21c44f811cdf29bc1562886ef52756163c45bfbd2a52,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad/README_Not_Bad_JS.md,2014,50,.md,Markdown,documentation,False,5a021ddbb6940d933f67a6d51ca7e95c0b8e25d06cbcccaab3947ce7a8885696,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad,Daily Challenge,,False,False,0,5,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad/script.js,803,28,.js,JavaScript,source,False,53ddfe5fe5407fe88d325334af10213df868315aea19c335a8fe9999abf826d1,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeNotBad,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars/index.html,390,18,.html,HTML,source,False,6db25da6c8d68747ba5afa79c5843776af73e285639b422ace89ab083e81747b,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars/README_Stars_Pattern_JS.md,1748,65,.md,Markdown,documentation,False,3f957e1f4ce1a39609f9ff23aae55b5a2e9650066e1b37b3901ba7760aaf2a7a,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars,Daily Challenge,,False,False,0,7,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars/script.js,681,31,.js,JavaScript,source,False,31a1962a4fcb45b2a4efdb7102b520ef96aa534f0618588fb085982ac19b96ab,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/DailyChallenge/DailyChallengeStars,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP/index.html,1279,59,.html,HTML,source,False,a893e50e8f1666160c22a9964b090930866ae279ec05ef946de5981e60749f60,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP/README_JS_Exercises_XP.md,733,17,.md,Markdown,documentation,False,b10ea36c158e874440cc4aab6ba09b65f7d4943559b93832a86784cd78447ffc,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP/script.js,5390,208,.js,JavaScript,source,False,0b741ba1ac2ceaf30137154a8768a3535c35c36ab62472a6f1e175d6a8973356,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold/index.html,658,18,.html,HTML,source,False,3a64723cec5ff3353e62f59f7d22c2cdb813ea8124224103ef332db657a0a4ec,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold/README_JS_XP_Gold.md,1713,59,.md,Markdown,documentation,False,c35ec9adaa6e0d1f367f1d677deae23140dca4d99357bb401cf68783932c3a38,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,2,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold/script.js,2112,72,.js,JavaScript,source,False,8af1feb81a616dd5fd58a1155e57157d4a6ac826f4f7c9069c68320c92437247,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPNinja/index.js,3652,128,.js,JavaScript,source,False,ebdbc42dbe6d8e962c3720a4b967088c6302a5b9facc70a2320d6a7adb7b6d9d,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPNinja/README.md,1256,50,.md,Markdown,documentation,False,590da020211b75f3ff39246f5680543efd8f086c4af3fbeb074eb36d2ff0d2ad,utf-8-sig,True,Week3JavaScriptandDOM,Day1IntroductiontoJavaScript,Week3JavaScriptandDOM/Day1IntroductiontoJavaScript/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,1,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets/planets.html,915,36,.html,HTML,source,False,67bd7cbf6330bfab8b045aa6bddab64583d35cc02c8571abaa1a15f989c4d093,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets/planets.js,1167,36,.js,JavaScript,source,False,4eed7f4510c4f2ab86ffc0e2ada075f3ca8661ef54e98f762e00ceae5e4c640e,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets/README_Solar_System.md,1948,51,.md,Markdown,documentation,False,eedb49850849b2939653da35ebbda8e64927fbc50f8df47112741f83d66a02ce,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/DailyChallengePlanets,Daily Challenge,,False,False,0,2,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/WordsInTheStars/index.js,2753,93,.js,JavaScript,source,False,e487b31f93a7bed477a04740ea41e2d284f41c5eb3a19982bfc2fd47301fbb0e,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/WordsInTheStars,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/WordsInTheStars/README.md,1120,56,.md,Markdown,documentation,False,5a0dc7800b154bade25ab1c0a14d7bf1321aafa278c12f27ec6ab14ab4f12d5e,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/DailyChallenge/WordsInTheStars,Daily Challenge,,False,True,0,3,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP/index.html,4359,114,.html,HTML,source,False,58d80de565bd0bf99e4cfcc3197d22b5b494428fd28490d8960f0a4082ca6359,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP/README.md,1697,29,.md,Markdown,documentation,False,50d01457cc85e75cb9456ddf399eb7fcebaaebfbf52e7845372f0b653fb97ce5,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP,Exercise,XP,False,True,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP/script.js,8470,297,.js,JavaScript,source,False,851a4593c61aa94f6fea5aa49451a7b38715c070195c8390df83592404c2bc46,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold/index.html,1553,60,.html,HTML,source,False,8c74ca48add7356edacf2eecad37ce3e41cdb6fab4091efe839dbc68e9369621,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold/index.js,1857,81,.js,JavaScript,source,False,eb709c1b537ad7501c884c573a0ed5146e6fe22005907ec50983dc6c4e1b3337,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold/README.md,421,14,.md,Markdown,documentation,False,bce6df58dde8aa9ee7a3cec2aa246c5443ed36db6782e276c1ec2677d9e52841,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja/index.html,762,23,.html,HTML,source,False,d795da2eb554aaf405a3ea0f5065de2f03416ff7e56fec94889bad33ce23b7d0,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja/index.js,6275,200,.js,JavaScript,source,False,22ad7a0180bed2b86a113896e626f9b6df2837b23f672dd4f5a8772d5e678415,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja/README.md,769,21,.md,Markdown,documentation,False,ba38d888010fac5f345f6f73a5604a944827a09de37ffc5ebfb151c80f6a0446,utf-8-sig,True,Week3JavaScriptandDOM,Day2FunctionsandDOMIntroduction,Week3JavaScriptandDOM/Day2FunctionsandDOMIntroduction/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,1,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters/index.html,1332,36,.html,HTML,source,False,9066ac14a384d4d4e48b559c0db0f7108a5dbadd44ce0dfc0ed537daf5ce9d90,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters/main.js,1955,48,.js,JavaScript,source,False,b961c1af0209e5afe166d9a9ab68d52152fac0e993a74632f71d04e6b8c78458,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters/README.md,931,30,.md,Markdown,documentation,False,13f407e1e2519b54eec0bf1d2fd1c216922928eb47b5acad65e5d85f89352fd3,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/Letters,Daily Challenge,,False,True,0,1,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory/index.html,2783,73,.html,HTML,source,False,200fe7e624dbe8ae8951f7908cb009feab8181a519d8eabdf240d98d9d2ad48d,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory/madlibs.js,2814,76,.js,JavaScript,source,False,f62e13407a0666d43057004bd8e17d8f6bb876988700a0e889ce2f6c8a0c151e,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory/README_MadLibs.md,1287,25,.md,Markdown,documentation,False,103ef7deb45e29399ec62194b696ec9aee86113d8cf719c07b65a6aaf98948e4,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/DailyChallenge/TellTheStory,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP/dom_exercises.js,4285,143,.js,JavaScript,source,False,f646000775e18110d8ad376315722de953104d0d2b6f06bfe91ab959548b5bf1,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP/index_dom_exercises.html,4350,94,.html,HTML,source,False,d5c7b18f70aacf354dfa514b492b07f6e545e467968719385868bd940cb1a9a0,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP,Exercise,XP,False,False,0,12,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP/README_DOM_XP.md,1599,40,.md,Markdown,documentation,False,17604ee49869e69b3e799df93e8e868474e33aa0c45a70cbc1a2cd91bc0a0568,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations/index_move.html,943,38,.html,HTML,source,False,b222b8e7bdf1c4b44a20c1cbb9933f08034e6c386ac80466254f1cf7a079fba7,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations,Exercise,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations/index_timer.html,897,24,.html,HTML,source,False,de4cbf357b3c752d2f67daec9303ad3a2268092029d02cc0c55ee01d28172597,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations,Exercise,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations/move.js,843,32,.js,JavaScript,source,False,68ab8296d32dcef8042ae5e177ca053e43fe2cb84ff9ab4dfb8ab07f9c234be8,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations,Exercise,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations/README_Animations_XP.md,1154,25,.md,Markdown,documentation,False,03530de5c674aa385c07b7b2100204e496cdd17d6ee419099b9052207074e49c,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations,Exercise,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations/timer.js,1115,39,.js,JavaScript,source,False,54c5a7cf28c1d764684f87d05da8fd5bdf4a87583acf711680d27203fde2fb23,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPAnimations,Exercise,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold/index.html,913,23,.html,HTML,source,False,94a96d007faa7441c663ccdfbc9e6bf9b0506ca5577a7cf22cac6ce050bf0a82,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold/index.js,4030,128,.js,JavaScript,source,False,1f8591be8977998a84150bbc57911b26cfdec59d0fab3ab28a609ab0bf1ca366,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold/README.md,675,20,.md,Markdown,documentation,False,657aa332578644ce0d193a5aba48b347c1178d3d5c7bbb140f452e455f0b8068,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja/index.html,3175,77,.html,HTML,source,False,25079a21ff7d80f2c0ab9ab0ccb0c7d9d37b576f46bf3d338bd3e19233d38fae,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja/main.js,5525,139,.js,JavaScript,source,False,02cea80dc2797fc4c7d15d82e7c47feb5f0a57da142059e95014979f24fda286,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja/README.md,1486,47,.md,Markdown,documentation,False,37b1ac751e2f567ba3d59428451c592d87acf52bec01652b35c25cb12183863c,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,8,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm/css/styles.css,4209,22,.css,CSS,source,False,c61aa308f5a6eb9c96b6057dee5bd3d3516ac8c785d66840757da02f9acaa042,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm,Mini Project,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm/index.html,4665,85,.html,HTML,source,False,18174e83eae94988130e7cd8f715adaca053f342ae18150a097de774387629fd,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm,Mini Project,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm/js/app.js,1603,6,.js,JavaScript,source,False,91be474a7bf82099e7aefe1c1ae33c29648dec7c6f00cf5f0af288a57851b9b6,utf-8-sig,True,Week3JavaScriptandDOM,Day3LearningDOMEvents,Week3JavaScriptandDOM/Day3LearningDOMEvents/Exercises/MiniProjectCreateaSignInForm,Mini Project,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries/groceries.js,3089,95,.js,JavaScript,source,False,d1ff7ccaa61969edf6b36ae367a5def88c4aa63dba86a9f944871f1f686457b1,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries/index.html,1752,38,.html,HTML,source,False,2a464b4b49f9e8b7d8a311d3940473c73ebbc39c7d73f398bc8bffa26eca217c,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries/README_Groceries.md,1137,23,.md,Markdown,documentation,False,c8d0d7e14ae8327fac50bf7bf8b2a7f054096654bfa2163edaadb0bf4d27df84,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/DailyChallenge/Groceries,Daily Challenge,,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP/advanced_js.js,5953,184,.js,JavaScript,source,False,4291a042bf8f9d49e62484f44ffd5eef474e902e1d93d0300ad99a73c0c28bfe,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP/index_advanced_js.html,2942,68,.html,HTML,source,False,5e06c5ac0346e96538e51db454bf6ba318ae35f4421f8d4c7d3e6b4240b5b7d8,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP/README_Advanced_JS.md,1592,27,.md,Markdown,documentation,False,25fda49933d6c0b94996c1373f8a40ffea6957636dafbe6ba22dfe8d0d490e0b,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXP,Exercise,XP,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPGold/index.js,1701,66,.js,JavaScript,source,False,3ded3d5b1cbc419b5ca1d8a298d573a410f57c94e0f2b8467eb1ef2a7d59a4d0,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPGold,Exercise,XP Gold,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPGold/README.md,504,24,.md,Markdown,documentation,False,141acfbd6661df0347b7e609403ef0552b706a4ee72e4a8399d5f83602103754,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPGold,Exercise,XP Gold,False,True,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPNinja/index.js,850,28,.js,JavaScript,source,False,0fc48d55e035dbb46eb00ab5d60e740d84f5c84d2ea70e6276390c35f64adf25,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,False,0,0,False,,
Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPNinja/README.md,602,25,.md,Markdown,documentation,False,e657cfe25b479e9b5a2072db4a1e7181de7044e76535d45031441a62a1d79c47,utf-8-sig,True,Week3JavaScriptandDOM,Day4AdvancedJavaScriptFunctions,Week3JavaScriptandDOM/Day4AdvancedJavaScriptFunctions/Exercises/ExercisesXPNinja,Exercise,XP Ninja,False,True,0,2,False,,
Week3JavaScriptandDOM/Day5MiniProject/DailyChallenge/TodoList/todo_list.html,4496,99,.html,HTML,source,False,eae3ca163242218a8030dee733777e3b0c6ee3eac33042ff69f8b971f6eb0d8b,utf-8-sig,True,Week3JavaScriptandDOM,Day5MiniProject,Week3JavaScriptandDOM/Day5MiniProject/DailyChallenge/TodoList,Daily Challenge,,False,False,2,0,False,,
Week3JavaScriptandDOM/Day5MiniProject/Exercises/drumset-mini/css/styles.css,2077,59,.css,CSS,source,False,871481a49ac68cbf3417574f05520cecf6d64d141df3ff5159a8a635e63a4e39,utf-8-sig,True,Week3JavaScriptandDOM,Day5MiniProject,Week3JavaScriptandDOM/Day5MiniProject/Exercises/drumset-mini,Mini Project,,False,False,0,0,False,,
